ENSG00000000003.15	61.6445
ENSG00000026036.22	0.3490
ENSG00000026103.22	1.6448
ENSG00000026297.16	10.8390
ENSG00000026508.20	72.4902
ENSG00000026559.14	1.5025
ENSG00000026652.15	0.3077
ENSG00000026751.17	0.2268
ENSG00000026950.17	5.6566
ENSG00000027001.10	240.8356
ENSG00000027075.15	11.7493
ENSG00000027644.5	0.0555
ENSG00000027697.15	41.1094
ENSG00000027847.14	13.4967
ENSG00000027869.12	0.6237
ENSG00000028116.18	6.9287
ENSG00000028137.19	3.8182
ENSG00000028203.18	14.4878
ENSG00000028277.21	2.6841
ENSG00000028310.18	4.8704
ENSG00000028528.15	32.3136
ENSG00000028839.10	13.0426
ENSG00000029153.14	0.6115
ENSG00000029363.17	34.4403
ENSG00000029364.12	42.6655
ENSG00000029534.21	0.0855
ENSG00000029559.7	0.0000
ENSG00000029639.11	4.9546
ENSG00000029725.17	22.9202
ENSG00000029993.15	28.5999
ENSG00000030066.13	8.3632
ENSG00000030110.13	14.1905
ENSG00000030304.14	0.0000
ENSG00000030419.16	2.1968
ENSG00000030582.18	205.1140
ENSG00000031003.10	11.8487
ENSG00000031081.11	0.7879
ENSG00000031691.7	6.3634
ENSG00000031698.13	78.0591
ENSG00000031823.14	27.6841
ENSG00000032219.19	7.0335
ENSG00000032389.13	14.0951
ENSG00000032444.17	13.1582
ENSG00000032742.18	9.1765
ENSG00000033011.13	6.6957
ENSG00000033030.15	7.8979
ENSG00000033050.9	8.4348
ENSG00000033100.16	17.6328
ENSG00000033122.21	0.0346
ENSG00000033170.17	3.6229
ENSG00000033178.13	9.4938
ENSG00000033327.13	4.2925
ENSG00000033627.17	13.6569
ENSG00000033800.14	9.1806
ENSG00000033867.16	5.9945
ENSG00000034053.14	5.5441
ENSG00000034152.19	33.1839
ENSG00000034239.11	0.5451
ENSG00000034510.6	3782.1125
ENSG00000034533.12	3.9904
ENSG00000034677.13	10.0474
ENSG00000034693.15	9.7256
ENSG00000034713.8	123.4343
ENSG00000034971.17	1.0147
ENSG00000035115.22	16.0788
ENSG00000035141.8	56.3175
ENSG00000035403.18	32.2403
ENSG00000035499.13	1.8799
ENSG00000035664.11	0.7673
ENSG00000035681.9	25.3155
ENSG00000035687.10	30.8376
ENSG00000035720.8	18.1000
ENSG00000035862.12	46.0851
ENSG00000035928.16	16.4627
ENSG00000036054.13	14.2023
ENSG00000036257.13	10.0256
ENSG00000036448.10	0.4089
ENSG00000036473.8	0.0000
ENSG00000036530.9	0.4255
ENSG00000036549.13	13.3748
ENSG00000036565.15	0.0148
ENSG00000036672.16	0.6761
ENSG00000036828.17	0.0000
ENSG00000037042.9	6.4870
ENSG00000037241.7	35.3444
ENSG00000037280.16	0.8930
ENSG00000037474.15	28.7457
ENSG00000037637.11	14.2059
ENSG00000037749.12	0.9105
ENSG00000037757.14	9.1896
ENSG00000037897.17	24.2718
ENSG00000037965.6	0.0477
ENSG00000038002.9	27.2225
ENSG00000038210.14	28.5452
ENSG00000038219.13	6.2241
ENSG00000038274.17	16.3046
ENSG00000038295.8	0.0712
ENSG00000038358.15	11.0515
ENSG00000038382.20	8.1932
ENSG00000038427.16	3.4358
ENSG00000038532.16	4.3035
ENSG00000038945.15	0.7165
ENSG00000039068.19	182.6524
ENSG00000039123.16	14.0912
ENSG00000039139.9	15.3263
ENSG00000039319.17	3.5016
ENSG00000039523.20	13.2312
ENSG00000039537.14	0.0950
ENSG00000039560.14	7.0557
ENSG00000039600.11	0.0496
ENSG00000039650.12	25.9496
ENSG00000039987.7	0.1745
ENSG00000040199.18	1.8382
ENSG00000040275.17	2.3926
ENSG00000040341.18	14.8952
ENSG00000040487.13	26.5090
ENSG00000040531.16	7.2636
ENSG00000040608.14	0.6645
ENSG00000040633.13	40.0931
ENSG00000040731.10	0.1892
ENSG00000040933.16	2.3450
ENSG00000041353.10	39.7633
ENSG00000041357.16	69.1770
ENSG00000041515.16	0.0262
ENSG00000041802.11	14.7348
ENSG00000041880.14	4.2369
ENSG00000041982.16	10.2843
ENSG00000041988.15	12.9232
ENSG00000042062.13	0.9389
ENSG00000042088.14	6.6853
ENSG00000042286.15	4.0565
ENSG00000042304.12	0.0331
ENSG00000042317.17	2.6113
ENSG00000042429.12	0.6948
ENSG00000042445.14	51.1173
ENSG00000042493.16	5.3670
ENSG00000042753.12	285.5426
ENSG00000042781.14	0.0783
ENSG00000042813.8	0.0000
ENSG00000042832.12	0.1037
ENSG00000042980.13	0.8174
ENSG00000043039.7	12.8259
ENSG00000043093.15	6.7238
ENSG00000043143.20	7.1506
ENSG00000043355.12	1.3154
ENSG00000043462.13	0.9049
ENSG00000043514.17	11.9942
ENSG00000043591.6	57.9859
ENSG00000044012.4	0.0000
ENSG00000044090.10	14.5364
ENSG00000044115.21	87.3293
ENSG00000044446.12	4.1991
ENSG00000044459.15	0.7145
ENSG00000044524.11	7.8081
ENSG00000044574.8	414.4295
ENSG00000046604.13	35.7678
ENSG00000046647.13	19.7812
ENSG00000046651.15	21.6825
ENSG00000046653.15	4.5124
ENSG00000046774.10	0.0000
ENSG00000046889.19	0.9988
ENSG00000047056.16	11.1446
ENSG00000047188.16	4.0746
ENSG00000047230.15	15.0851
ENSG00000047249.18	44.4176
ENSG00000047315.17	20.0010
ENSG00000047346.12	12.3301
ENSG00000047365.12	0.7151
ENSG00000047410.14	10.1526
ENSG00000047457.14	0.0082
ENSG00000047578.13	15.0504
ENSG00000047579.20	17.0868
ENSG00000047597.7	0.5465
ENSG00000047617.15	0.0646
ENSG00000047621.12	5.8731
ENSG00000047634.15	3.5899
ENSG00000047644.19	10.4699
ENSG00000047648.23	40.1111
ENSG00000047662.5	0.2743
ENSG00000047849.21	32.5710
ENSG00000047932.14	22.0930
ENSG00000047936.11	0.0000
ENSG00000048028.11	8.9089
ENSG00000048052.22	0.5168
ENSG00000048140.18	15.1694
ENSG00000048162.21	19.3772
ENSG00000048342.17	3.4861
ENSG00000048392.12	28.2351
ENSG00000048405.10	10.4984
ENSG00000048462.11	0.1137
ENSG00000048471.14	2.6810
ENSG00000048540.15	1.1538
ENSG00000048544.6	40.4732
ENSG00000048545.16	0.0000
ENSG00000048649.13	9.3040
ENSG00000048707.15	8.1573
ENSG00000048740.18	7.1693
ENSG00000048828.17	81.0093
ENSG00000048991.16	8.1313
ENSG00000049089.15	177.8124
ENSG00000049130.16	6.2862
ENSG00000049167.15	1.7718
ENSG00000049192.15	0.1078
ENSG00000049239.13	15.1711
ENSG00000049245.13	53.0141
ENSG00000049246.14	6.5759
ENSG00000049247.14	0.0000
ENSG00000049249.9	0.0363
ENSG00000049283.18	37.5576
ENSG00000049323.16	29.4945
ENSG00000049449.10	65.2879
ENSG00000049540.18	27.5589
ENSG00000049541.11	27.7936
ENSG00000049618.24	4.1570
ENSG00000049656.14	47.9389
ENSG00000049759.19	26.5513
ENSG00000049768.16	0.7853
ENSG00000049769.14	3.3213
ENSG00000049860.14	53.4325
ENSG00000049883.15	2.0909
ENSG00000050030.16	1.6976
ENSG00000050130.18	23.9559
ENSG00000050165.18	8.9317
ENSG00000050327.15	6.8134
ENSG00000050344.9	3.6742
ENSG00000050393.11	21.3390
ENSG00000050405.13	40.2912
ENSG00000050426.16	43.0749
ENSG00000050438.17	0.1707
ENSG00000050555.19	2.3561
ENSG00000050628.20	0.4423
ENSG00000050730.16	0.0308
ENSG00000050748.18	26.9207
ENSG00000050767.17	0.4803
ENSG00000050820.17	14.5147
ENSG00000051009.11	19.0221
ENSG00000051108.15	219.0749
ENSG00000051128.19	6.1040
ENSG00000051180.17	5.1826
ENSG00000051341.14	0.5535
ENSG00000051382.9	14.7767
ENSG00000051523.11	4.0265
ENSG00000051596.10	4.0821
ENSG00000051620.11	81.8361
ENSG00000051825.15	1.5064
ENSG00000052126.14	8.6290
ENSG00000052344.16	131.6167
ENSG00000052723.12	12.6288
ENSG00000052749.14	10.7636
ENSG00000052795.13	4.1354
ENSG00000052802.13	43.7411
ENSG00000052841.15	23.7986
ENSG00000052850.8	0.6247
ENSG00000053108.17	2.6310
ENSG00000053254.16	15.0797
ENSG00000053328.8	1.0083
ENSG00000053371.12	61.2973
ENSG00000053372.5	53.5473
ENSG00000053438.11	0.8249
ENSG00000053501.13	52.0046
ENSG00000053524.12	0.0393
ENSG00000053702.15	1.4764
ENSG00000053747.17	1.3382
ENSG00000053770.12	7.3262
ENSG00000053900.11	8.2242
ENSG00000053918.18	9.4384
ENSG00000054116.12	41.5867
ENSG00000054118.15	108.5196
ENSG00000054148.18	185.7746
ENSG00000054179.12	42.9917
ENSG00000054219.11	0.3277
ENSG00000054267.22	13.2828
ENSG00000054277.14	0.1549
ENSG00000054282.16	8.4800
ENSG00000054356.14	0.0210
ENSG00000054392.13	1.0420
ENSG00000054523.18	5.4793
ENSG00000054598.9	7.0841
ENSG00000054611.14	12.0070
ENSG00000054654.19	3.5893
ENSG00000054690.14	27.6089
ENSG00000054793.14	24.1726
ENSG00000054796.13	0.0000
ENSG00000054803.4	0.0915
ENSG00000054938.16	5.7229
ENSG00000054965.11	20.2140
ENSG00000054967.13	0.0839
ENSG00000054983.17	12.2838
ENSG00000055044.11	40.2885
ENSG00000055070.17	51.0451
ENSG00000055118.16	4.4829
ENSG00000055130.17	32.5194
ENSG00000055147.19	12.7379
ENSG00000055163.20	9.7836
ENSG00000055208.19	46.8663
ENSG00000055211.14	46.2635
ENSG00000055332.18	14.3595
ENSG00000055483.19	9.3721
ENSG00000055609.19	11.9838
ENSG00000055732.13	0.0784
ENSG00000055813.6	0.0281
ENSG00000055917.16	61.5843
ENSG00000055950.16	49.4004
ENSG00000055955.17	0.1486
ENSG00000055957.11	0.0127
ENSG00000056050.7	38.3051
ENSG00000056097.16	32.8856
ENSG00000056277.16	2.7619
ENSG00000056291.17	0.0000
ENSG00000056487.16	6.3589
ENSG00000056558.11	3.6611
ENSG00000056586.16	7.9593
ENSG00000056736.10	11.8663
ENSG00000056972.20	7.0083
ENSG00000056998.20	4.8921
ENSG00000057019.16	2.7316
ENSG00000057149.16	0.0000
ENSG00000057252.13	51.2102
ENSG00000057294.15	7.3844
ENSG00000057468.7	0.1941
ENSG00000057593.14	0.5164
ENSG00000057608.17	151.2481
ENSG00000057657.17	0.7523
ENSG00000057663.16	8.6832
ENSG00000057704.13	41.3176
ENSG00000057757.10	131.6265
ENSG00000057935.14	21.9624
ENSG00000058056.9	7.1746
ENSG00000058063.16	26.5424
ENSG00000058085.15	2.1563
ENSG00000058091.17	9.9910
ENSG00000058262.10	294.5616
ENSG00000058272.19	14.1870
ENSG00000058335.16	0.6882
ENSG00000058404.20	15.5515
ENSG00000058453.17	15.3241
ENSG00000058600.16	13.4977
ENSG00000058668.15	10.1607
ENSG00000058673.17	0.0090
ENSG00000058729.11	13.7709
ENSG00000058799.15	178.2896
ENSG00000058804.12	9.5598
ENSG00000058866.15	0.1472
ENSG00000059122.17	10.9581
ENSG00000059145.19	3.9345
ENSG00000059377.18	2.1255
ENSG00000059378.13	20.4205
ENSG00000059573.9	83.8730
ENSG00000059588.10	14.4050
ENSG00000059691.12	5.7401
ENSG00000059728.11	7.3319
ENSG00000059758.8	19.6382
ENSG00000059769.20	20.2752
ENSG00000059804.16	6.1683
ENSG00000059915.17	0.7914
ENSG00000060069.17	9.5588
ENSG00000060138.13	39.9042
ENSG00000060140.9	27.4919
ENSG00000060237.18	19.9249
ENSG00000060303.5	0.0000
ENSG00000060339.14	41.3021
ENSG00000060491.16	38.7783
ENSG00000060558.4	2.9762
ENSG00000060566.14	0.0000
ENSG00000060642.11	11.8900
ENSG00000060656.20	8.1776
ENSG00000060688.13	16.5221
ENSG00000060709.15	0.0598
ENSG00000060718.22	0.8442
ENSG00000060749.16	3.7716
ENSG00000060762.19	70.8760
ENSG00000060971.19	42.6303
ENSG00000060982.15	0.4903
ENSG00000061273.18	13.3326
ENSG00000061337.15	0.7382
ENSG00000061455.11	1.9567
ENSG00000061492.12	0.0000
ENSG00000061656.10	0.8355
ENSG00000061676.15	12.8418
ENSG00000061794.13	116.8372
ENSG00000061918.14	8.5586
ENSG00000061936.10	14.1952
ENSG00000061938.20	36.9202
ENSG00000061987.16	8.2765
ENSG00000062038.14	4.3019
ENSG00000062096.15	0.1308
ENSG00000062194.16	49.1779
ENSG00000062282.15	0.2336
ENSG00000062370.17	4.9784
ENSG00000062485.19	54.6452
ENSG00000062524.16	0.1818
ENSG00000062582.14	0.0664
ENSG00000062598.18	23.7732
ENSG00000062650.19	16.5215
ENSG00000062716.13	49.8129
ENSG00000062725.10	11.4585
ENSG00000062822.15	5.0755
ENSG00000063015.20	0.0930
ENSG00000063046.18	257.1470
ENSG00000063127.16	1.4148
ENSG00000063169.11	13.1419
ENSG00000063176.16	8.1525
ENSG00000063177.13	1664.6697
ENSG00000063180.9	2.9651
ENSG00000063241.8	28.3662
ENSG00000063244.13	107.8180
ENSG00000063245.15	30.8027
ENSG00000063322.15	78.7885
ENSG00000063438.19	0.0061
ENSG00000063515.3	0.0440
ENSG00000063587.15	13.8959
ENSG00000063601.17	17.2337
ENSG00000063660.9	10.0415
ENSG00000063761.16	6.9987
ENSG00000063854.13	21.3748
ENSG00000063978.16	19.4896
ENSG00000064012.22	4.5329
ENSG00000064042.18	33.7431
ENSG00000064102.15	21.2772
ENSG00000064115.11	9.8650
ENSG00000064195.7	4.1443
ENSG00000064199.7	2.8297
ENSG00000064201.16	0.2128
ENSG00000064205.10	5.3287
ENSG00000064218.5	0.0214
ENSG00000064225.12	0.4038
ENSG00000064270.13	12.9341
ENSG00000064300.9	5.0441
ENSG00000064309.14	0.8873
ENSG00000064313.12	7.4978
ENSG00000064393.16	28.9909
ENSG00000064419.13	20.4841
ENSG00000064489.23	0.0897
ENSG00000064490.14	47.0277
ENSG00000064545.15	37.9867
ENSG00000064547.14	21.2379
ENSG00000064601.20	14.7712
ENSG00000064607.17	31.3240
ENSG00000064651.14	12.1490
ENSG00000064652.11	7.7732
ENSG00000064655.19	63.9847
ENSG00000064666.15	25.5692
ENSG00000064687.13	0.9205
ENSG00000064692.20	0.1826
ENSG00000064703.12	7.1597
ENSG00000064726.10	31.2205
ENSG00000064763.11	1.0770
ENSG00000064787.13	34.8984
ENSG00000064835.11	0.0737
ENSG00000064886.14	0.1401
ENSG00000064932.16	33.9921
ENSG00000064933.18	10.2939
ENSG00000064961.19	463.3591
ENSG00000064989.13	0.8289
ENSG00000064995.18	35.9435
ENSG00000064999.15	11.4071
ENSG00000065000.19	50.7070
